"employee_key";"date_key";"ending_balance";"investment_risk_profile"
55;55;44730.0;"Medium"
55;56;46724.0;""
55;57;47325.0;"Low"
55;58;49162.0;"Low"
55;59;49204.0;"High"
55;60;50160.0;"Low"
56;1;8958.0;"Medium"
56;2;8662.0;"High"
56;3;9924.0;"High"
56;4;11349.0;"Medium"
56;5;10934.0;"Medium"
56;6;11822.0;"Low"
56;7;13497.0;"Medium"
56;8;13501.0;"Medium"
56;9;13956.0;"Medium"
56;10;15545.0;"High"
56;11;17407.0;"High"
56;12;19361.0;"Low"
56;13;20364.0;"Medium"
56;14;20641.0;"High"
56;15;21975.0;""
56;16;21635.0;"Medium"
56;17;23559.0;"Low"
56;18;24292.0;"Medium"
56;19;25044.0;"Medium"
56;20;25329.0;"Medium"
56;21;24864.0;"Low"
56;22;26244.0;"Medium"
56;23;28161.0;"Medium"
56;24;28494.0;""
56;25;29695.0;"Medium"
56;26;30428.0;"Medium"
56;27;31183.0;"High"
56;28;32326.0;"Low"
56;29;32928.0;""
56;30;33562.0;"High"
56;31;35359.0;""
56;32;35152.0;"High"
56;33;34693.0;"Medium"
56;34;35002.0;"Low"
56;35;34593.0;"High"
56;36;34436.0;"Medium"
56;37;34149.0;"Medium"
56;38;33745.0;"High"
56;39;34166.0;"High"
56;40;34790.0;"Medium"
56;41;36711.0;"Low"
56;42;38088.0;"Medium"
56;43;38210.0;"Low"
56;44;38185.0;"Medium"
56;45;39827.0;"Low"
56;46;39596.0;"Low"
56;47;39637.0;"Medium"
56;48;41230.0;"Medium"
56;49;41603.0;""
56;50;41566.0;"Medium"
56;51;41238.0;"Medium"
56;52;42728.0;"Medium"
56;53;42561.0;"Low"
56;54;42465.0;"High"
56;55;43694.0;"Medium"
56;56;44863.0;"Low"
56;57;45109.0;"High"
56;58;46599.0;"High"
56;59;46618.0;"Low"
56;60;47647.0;""
57;1;7572.0;"High"
57;2;8242.0;"Low"
57;3;9891.0;"High"
57;4;11280.0;"Low"
57;5;11485.0;"Medium"
57;6;11711.0;"Medium"
57;7;12728.0;"Medium"
57;8;13344.0;"Low"
57;9;14427.0;"Medium"
57;10;16109.0;"Medium"
57;11;15692.0;"Medium"
57;12;17377.0;"Low"
57;13;17843.0;"Medium"
57;14;19248.0;""
57;15;20840.0;"Low"
57;16;21409.0;"Low"
57;17;22084.0;"Low"
57;18;22144.0;"Medium"
57;19;24132.0;"Medium"
57;20;24123.0;"Low"
57;21;25909.0;""
57;22;26632.0;"High"
57;23;26758.0;"Low"
57;24;27296.0;""
57;25;29271.0;"High"
57;26;29323.0;"Medium"
57;27;31065.0;"High"
57;28;30712.0;"Medium"
57;29;31690.0;"Medium"
57;30;31703.0;"High"
57;31;32736.0;"Low"
57;32;32655.0;"Low"
57;33;32612.0;"High"
57;34;34549.0;""
57;35;34286.0;"High"
57;36;33920.0;"High"
57;37;34563.0;"Low"
57;38;35800.0;"High"
57;39;36196.0;"Low"
57;40;36693.0;"Medium"
57;41;36272.0;"Medium"
57;42;36744.0;"High"
57;43;38595.0;"Medium"
57;44;40320.0;"Low"
57;45;42096.0;"Low"
57;46;43601.0;"Medium"
57;47;43851.0;"Medium"
57;48;45269.0;"Medium"
57;49;46954.0;"Low"
57;50;47587.0;"High"
57;51;47475.0;"High"
57;52;47675.0;"Medium"
57;53;48596.0;"Low"
57;54;49903.0;"High"
57;55;51465.0;"Low"
57;56;53015.0;"Medium"
57;57;54628.0;"Medium"
57;58;54197.0;"Low"
57;59;55658.0;"Low"
57;60;55384.0;"High"
58;1;9981.0;"High"
58;2;10978.0;"Low"
58;3;12214.0;"Medium"
58;4;11937.0;"High"
58;5;13623.0;"Medium"
58;6;14485.0;"Medium"
58;7;14557.0;"Medium"
58;8;14386.0;"Medium"
58;9;16333.0;"Medium"
58;10;17924.0;"High"
58;11;17888.0;"High"
58;12;19862.0;"Low"
58;13;20770.0;"Low"
58;14;22632.0;"High"
58;15;22175.0;"Medium"
58;16;23528.0;"Low"
58;17;24590.0;"Medium"
58;18;25091.0;"High"
58;19;26332.0;"High"
58;20;28133.0;""
58;21;28041.0;"Medium"
58;22;28767.0;"Medium"
58;23;29263.0;"Medium"
58;24;29446.0;"High"
58;25;30453.0;""
58;26;30983.0;"High"
58;27;32386.0;"Low"
58;28;32822.0;"Low"
58;29;34698.0;"Medium"
58;30;35100.0;"Medium"
58;31;35894.0;"Medium"
58;32;36521.0;"High"
58;33;38320.0;"Low"
58;34;37821.0;"Medium"
58;35;39007.0;"Low"
58;36;38787.0;"Medium"
58;37;40663.0;"Medium"
58;38;40396.0;"High"
58;39;41667.0;"Medium"
58;40;43282.0;"High"
58;41;45075.0;"High"
58;42;46865.0;"High"
58;43;48748.0;"High"
58;44;48492.0;"Low"
58;45;50167.0;"Medium"
58;46;51937.0;"Medium"
58;47;53595.0;"Low"
58;48;53292.0;"Medium"
58;49;54112.0;"High"
58;50;54641.0;"Low"
58;51;54175.0;"Low"
58;52;54551.0;"Low"
58;53;54729.0;"Medium"
58;54;55629.0;"Low"
58;55;55318.0;"Low"
58;56;56207.0;"Medium"
58;57;57163.0;"Medium"
58;58;57016.0;"Medium"
58;59;57019.0;"Low"
58;60;56720.0;"Low"
59;1;3232.0;"High"
59;2;3490.0;"High"
59;3;3120.0;"High"
59;4;3149.0;"Low"
59;5;2995.0;"High"
59;6;3669.0;"Medium"
59;7;4994.0;"Low"
59;8;5647.0;"Low"
59;9;7044.0;"Medium"
59;10;8482.0;"Medium"
59;11;8420.0;"Low"
59;12;8150.0;"Medium"
59;13;7889.0;"High"
59;14;8403.0;"Medium"
59;15;8432.0;"Low"
59;16;9417.0;"High"
59;17;9464.0;"Medium"
59;18;10099.0;"Low"
59;19;9603.0;"High"
59;20;9518.0;"Medium"
59;21;11457.0;"Medium"
59;22;11896.0;"Medium"
59;23;12017.0;"Low"
59;24;13834.0;"Medium"
59;25;15757.0;"Low"
59;26;17328.0;"Medium"
59;27;18018.0;"Low"
59;28;17523.0;"Low"
59;29;17268.0;"Medium"
59;30;18693.0;"Medium"
59;31;18287.0;"High"
59;32;19565.0;""
59;33;19127.0;"High"
59;34;19314.0;"High"
59;35;18919.0;"Low"
59;36;20453.0;"Low"
59;37;21421.0;"Medium"
59;38;23281.0;""
59;39;25175.0;"High"
59;40;26476.0;"Medium"
59;41;27495.0;"Medium"
59;42;28258.0;"Medium"
59;43;29244.0;"High"
59;44;28794.0;"Low"
59;45;30730.0;"Low"
59;46;31149.0;"Medium"
59;47;30695.0;""
59;48;30812.0;"Low"
59;49;32585.0;"Medium"
59;50;34096.0;"Medium"
59;51;34812.0;"Medium"
59;52;34655.0;"High"
59;53;34966.0;""
59;54;35907.0;"High"
59;55;37326.0;"Low"
59;56;38370.0;"Low"
59;57;38029.0;"Medium"
59;58;38349.0;"Medium"
59;59;38397.0;"Low"
59;60;39433.0;"Medium"
60;1;7516.0;"Medium"
60;2;9292.0;"Medium"
60;3;10046.0;"Medium"
60;4;11626.0;"Medium"
60;5;13180.0;"Medium"
60;6;12878.0;"Low"
60;7;12697.0;"High"
60;8;13573.0;"High"
60;9;13663.0;"Low"
60;10;13503.0;"Medium"
60;11;14921.0;"Medium"
60;12;16064.0;"Medium"
60;13;15662.0;"High"
60;14;16002.0;"Low"
60;15;16548.0;"High"
60;16;18343.0;"High"
60;17;18313.0;"High"
60;18;20101.0;"High"
60;19;21055.0;"High"
60;20;20904.0;"High"
60;21;21617.0;"Low"
60;22;23474.0;"Low"
60;23;25387.0;"Medium"
60;24;27129.0;"Low"
60;25;28683.0;""
60;26;28483.0;"Medium"
60;27;28998.0;"Medium"
60;28;30322.0;"Medium"
60;29;32065.0;"High"
60;30;33844.0;"Low"
60;31;34374.0;"Low"
60;32;34864.0;"Medium"
60;33;35731.0;"Medium"
60;34;37429.0;"Low"
60;35;37246.0;"Low"
60;36;38153.0;"High"
60;37;37856.0;"Medium"
60;38;37637.0;"Medium"
60;39;38904.0;"Medium"
60;40;40649.0;"Medium"
60;41;42082.0;"Low"
60;42;43685.0;"Medium"
60;43;45450.0;"High"
60;44;45128.0;"High"
60;45;46357.0;"Low"
60;46;48164.0;"Medium"
60;47;49633.0;"Low"
60;48;50984.0;"High"
60;49;50587.0;"Medium"
60;50;52578.0;"High"
60;51;53333.0;"Low"
60;52;53791.0;"High"
60;53;53759.0;"Low"
60;54;53360.0;"Medium"
60;55;53816.0;"Medium"
60;56;54402.0;"Medium"
60;57;54441.0;"Medium"
60;58;55602.0;"Medium"
60;59;57580.0;"Low"
60;60;58529.0;"High"
61;1;6649.0;"Medium"
61;2;8094.0;"Medium"
61;3;8740.0;"Medium"
61;4;10618.0;""
61;5;10505.0;"Low"
61;6;10481.0;"Medium"
61;7;12180.0;"Low"
61;8;11764.0;"High"
61;9;11306.0;"High"
61;10;12895.0;"High"
61;11;13402.0;"Medium"
61;12;13137.0;"High"
61;13;13480.0;"Low"
61;14;14574.0;"Low"
61;15;16297.0;"Medium"
61;16;18157.0;"Medium"
61;17;19468.0;"Medium"
61;18;20777.0;"High"
61;19;21050.0;"Medium"
61;20;22656.0;"Medium"
61;21;22461.0;""
61;22;22891.0;"Low"
61;23;24245.0;"High"
61;24;24326.0;"Low"
61;25;25037.0;"Medium"
61;26;24711.0;"Low"
61;27;25874.0;""
61;28;27823.0;"Low"
61;29;29459.0;"High"
61;30;29999.0;"Low"
61;31;31496.0;"High"
61;32;31907.0;"High"
61;33;31628.0;"Low"
61;34;31226.0;"Medium"
61;35;31259.0;"Medium"
61;36;32835.0;"Medium"
61;37;33950.0;"Medium"
61;38;34102.0;"High"
61;39;34812.0;"Low"
61;40;36593.0;"Medium"
61;41;38121.0;"Medium"
61;42;39876.0;"Medium"
61;43;39595.0;"High"
61;44;40621.0;"High"
61;45;41730.0;"High"
61;46;41602.0;"High"
61;47;42107.0;"Medium"
61;48;43866.0;"Medium"
61;49;44452.0;"High"
61;50;44080.0;"High"
61;51;43733.0;"Medium"
61;52;44867.0;"Medium"
61;53;45071.0;"High"
61;54;46048.0;"High"
61;55;47668.0;"Medium"
61;56;49588.0;"Low"
61;57;50317.0;"Low"
61;58;51738.0;"Low"
61;59;53718.0;"High"
61;60;54716.0;"Medium"
62;1;3662.0;"Low"
62;2;5486.0;"Low"
62;3;6710.0;"Medium"
62;4;8393.0;"High"
62;5;8452.0;"Medium"
62;6;8390.0;""
62;7;8683.0;"Medium"
62;8;9925.0;"Low"
62;9;11193.0;"High"
62;10;11707.0;"Low"
62;11;12083.0;"Medium"
62;12;11697.0;""
62;13;11632.0;"High"
62;14;11748.0;"High"
62;15;13053.0;"Low"
62;16;14281.0;"High"
62;17;14151.0;"High"
62;18;13990.0;"Low"
62;19;15735.0;"High"
62;20;15375.0;"Low"
62;21;16626.0;"Medium"
62;22;17844.0;"Low"
62;23;18249.0;"Low"
62;24;18436.0;"Medium"
62;25;19393.0;"Low"
62;26;20949.0;"Low"
62;27;21799.0;"Medium"
62;28;22252.0;"High"
62;29;21783.0;"Medium"
62;30;23086.0;"Medium"
62;31;24536.0;"High"
62;32;25779.0;"Medium"
62;33;25800.0;"Low"
62;34;26224.0;"High"
62;35;26447.0;"Medium"
62;36;26351.0;"Low"
62;37;25968.0;"Low"
62;38;25541.0;"High"
62;39;26499.0;"High"
62;40;27728.0;"Low"
62;41;29726.0;"Low"
62;42;30171.0;"Medium"
62;43;30001.0;"Low"
62;44;30526.0;"Medium"
62;45;30158.0;"High"
62;46;30899.0;"Medium"
62;47;32229.0;"Low"
62;48;32297.0;"Low"
62;49;33383.0;"High"
62;50;35203.0;"Low"
62;51;36946.0;"Medium"
62;52;38279.0;"Low"
62;53;39438.0;"Low"
62;54;39417.0;"Medium"
62;55;39601.0;"Medium"
62;56;41397.0;"Low"
62;57;43065.0;"Low"
62;58;43835.0;""
62;59;45501.0;"Medium"
62;60;45834.0;"Low"
63;1;2671.0;"Medium"
63;2;4553.0;"Medium"
63;3;5439.0;""
63;4;5695.0;""
63;5;5578.0;"High"
63;6;5818.0;"Medium"
63;7;5738.0;"Low"
63;8;7676.0;"Low"
63;9;7307.0;"Medium"
63;10;7989.0;"High"
63;11;8916.0;"Low"
63;12;9088.0;"Low"
63;13;9280.0;"High"
63;14;9557.0;"Low"
63;15;9796.0;"Low"
63;16;9826.0;"Low"
63;17;10018.0;"Medium"
63;18;10134.0;"High"
63;19;10066.0;"Low"
63;20;10093.0;"High"
63;21;10313.0;""
63;22;10215.0;"Low"
63;23;10183.0;"Medium"
63;24;10197.0;"Medium"
63;25;11034.0;"High"
63;26;11864.0;"Medium"
63;27;12113.0;"Low"
63;28;12567.0;"Low"
63;29;12861.0;"Medium"
63;30;13807.0;"High"
63;31;13704.0;"Medium"
63;32;13460.0;"High"
63;33;15423.0;"Low"
63;34;15936.0;"Medium"
63;35;15674.0;"Medium"
63;36;15933.0;"Low"
63;37;15708.0;"Medium"
63;38;16420.0;"High"
63;39;17360.0;"Low"
63;40;19287.0;"Medium"
63;41;20943.0;"Low"
63;42;20612.0;""
63;43;20717.0;"High"
63;44;21507.0;"Medium"
63;45;22993.0;"Medium"
63;46;23679.0;"High"
63;47;23833.0;"Low"
63;48;24031.0;"Medium"
63;49;25151.0;"Low"
63;50;25018.0;"Medium"
63;51;24554.0;"Low"
63;52;25490.0;"Low"
63;53;26940.0;"Medium"
63;54;28517.0;"Medium"
63;55;28318.0;"Low"
63;56;28104.0;""
63;57;29573.0;"Medium"
63;58;30215.0;"Low"
63;59;30149.0;"Low"
63;60;30950.0;"High"
64;1;8043.0;"Low"
64;2;8181.0;"High"
64;3;9920.0;"Medium"
64;4;10365.0;"Medium"
64;5;10494.0;"Low"
64;6;12218.0;"Medium"
64;7;13103.0;"Low"
64;8;13151.0;"High"
64;9;14188.0;"Medium"
64;10;14321.0;"Low"
64;11;14404.0;"High"
64;12;15390.0;"Medium"
64;13;17033.0;"Low"
64;14;18855.0;"Low"
64;15;20366.0;"Medium"
64;16;21599.0;"Medium"
64;17;22430.0;"Medium"
64;18;24027.0;"High"
64;19;25809.0;"Low"
64;20;27637.0;"High"
64;21;29254.0;"High"
64;22;29739.0;"Low"
64;23;29818.0;"Low"
64;24;29552.0;""
64;25;30176.0;"Low"
64;26;30849.0;"Medium"
64;27;30482.0;"Low"
64;28;30632.0;"High"
64;29;30483.0;"Low"
64;30;31808.0;"Medium"
64;31;33604.0;"Low"
64;32;35502.0;"Low"
64;33;36183.0;"Low"
64;34;37451.0;"Low"
64;35;38613.0;"Medium"
64;36;38708.0;"Medium"
64;37;39372.0;""
64;38;40978.0;"Low"
64;39;42415.0;"High"
64;40;43982.0;"Low"
64;41;44707.0;"Medium"
64;42;45384.0;"Low"
64;43;47316.0;"Medium"
64;44;49191.0;"Medium"
64;45;48799.0;"Medium"
64;46;48426.0;"Low"
64;47;48710.0;"High"
64;48;48591.0;"High"
64;49;50175.0;"Medium"
64;50;50183.0;"High"
64;51;50670.0;"High"
64;52;52390.0;"High"
64;53;53220.0;"Medium"
64;54;53059.0;"Medium"
64;55;53255.0;"Medium"
64;56;55131.0;"High"
64;57;56749.0;"High"
64;58;57095.0;""
64;59;58476.0;"Low"
64;60;58661.0;"High"
65;1;6674.0;""
65;2;6945.0;""
65;3;6570.0;"Medium"
65;4;7469.0;"Low"
65;5;7820.0;"High"
65;6;8028.0;"Low"
65;7;8388.0;"High"
65;8;9642.0;"Medium"
65;9;11359.0;"Medium"
65;10;11507.0;"Medium"
65;11;11124.0;"Low"
65;12;11740.0;"High"
65;13;13051.0;"Low"
65;14;13324.0;"Medium"
65;15;12894.0;"Low"
65;16;14772.0;"Medium"
65;17;15816.0;"High"
65;18;15467.0;"High"
65;19;16045.0;"Medium"
65;20;16210.0;"Medium"
65;21;17628.0;"Medium"
65;22;18051.0;"Low"
65;23;18821.0;"Medium"
65;24;19032.0;"Low"
65;25;19963.0;"Medium"
65;26;21908.0;"Low"
65;27;22915.0;"High"
65;28;23826.0;"Low"
65;29;24266.0;"High"
65;30;25025.0;"Medium"
65;31;26736.0;"Medium"
65;32;28351.0;"Medium"
65;33;29242.0;"Low"
65;34;30581.0;"Medium"
65;35;30656.0;"Low"
65;36;31883.0;"Medium"
65;37;33732.0;"High"
65;38;34058.0;""
65;39;35574.0;"Medium"
65;40;35200.0;"High"
65;41;34928.0;"Medium"
65;42;35248.0;"Medium"
65;43;35399.0;"Medium"
65;44;35282.0;"Low"
65;45;37198.0;"Medium"
65;46;36800.0;"High"
65;47;36903.0;"Low"
65;48;37608.0;"Low"
65;49;37286.0;"High"
65;50;37959.0;"Low"
65;51;39351.0;"Medium"
65;52;39863.0;"Low"
65;53;41501.0;"Medium"
65;54;41337.0;"High"
65;55;41511.0;"Medium"
65;56;42188.0;"High"
65;57;42103.0;"Low"
65;58;43425.0;"Low"
65;59;43796.0;"High"
65;60;44064.0;"High"
66;1;4964.0;"High"
66;2;4981.0;"Low"
66;3;6886.0;"Medium"
66;4;7458.0;"Low"
66;5;9419.0;"Medium"
66;6;9288.0;"Medium"
66;7;9653.0;"Medium"
66;8;9312.0;"High"
66;9;9365.0;"High"
66;10;8929.0;"Low"
66;11;10195.0;"Low"
66;12;11256.0;"Medium"
66;13;11973.0;"Medium"
66;14;13521.0;"High"
66;15;14313.0;"Medium"
66;16;14748.0;"Low"
66;17;16724.0;"High"
66;18;17576.0;"Low"
66;19;18422.0;"Low"
66;20;19216.0;"Low"
66;21;21113.0;"Low"
66;22;21441.0;"Medium"
66;23;21546.0;"Medium"
66;24;21414.0;"Medium"
66;25;22344.0;"Low"
66;26;21954.0;"Low"
66;27;23261.0;"Medium"
66;28;23411.0;"Low"
66;29;25273.0;"Low"
66;30;26189.0;"Low"
66;31;27451.0;"Medium"
66;32;28773.0;"Medium"
66;33;28903.0;"Medium"
66;34;30408.0;"Medium"
66;35;30636.0;"High"
66;36;31053.0;"Medium"
66;37;31894.0;"Medium"
66;38;31568.0;""
66;39;32381.0;"Low"
66;40;33484.0;"Medium"
66;41;34613.0;""
66;42;35615.0;"Low"
66;43;36756.0;"High"
66;44;37067.0;"Medium"
66;45;38796.0;""
66;46;38825.0;"High"
66;47;38799.0;"Medium"
66;48;38509.0;"Medium"
66;49;38222.0;"Medium"
66;50;37895.0;"Medium"
66;51;38328.0;"Low"
66;52;37963.0;"Medium"
66;53;38104.0;"Medium"
66;54;39729.0;"Medium"
66;55;40388.0;"High"
66;56;40588.0;"Medium"
66;57;42167.0;"Low"
66;58;41928.0;"High"
66;59;42862.0;"High"
66;60;42550.0;"Medium"
67;1;11390.0;"High"
67;2;12282.0;"Medium"
67;3;13577.0;"High"
67;4;13973.0;"Medium"
67;5;15915.0;"Low"
67;6;16297.0;"High"
67;7;17731.0;"Medium"
67;8;18819.0;"Low"
67;9;19936.0;"Low"
67;10;20400.0;"Medium"
67;11;19941.0;"Medium"
67;12;21606.0;"Medium"
67;13;22910.0;"Medium"
67;14;23840.0;"Low"
67;15;23700.0;"Medium"
67;16;25618.0;"Medium"
67;17;26606.0;"High"
67;18;26894.0;"Low"
67;19;26854.0;"Medium"
67;20;28359.0;"Low"
67;21;29914.0;"Low"
67;22;30926.0;"Medium"
67;23;32264.0;"Low"
67;24;33347.0;"Medium"
67;25;33849.0;"Low"
67;26;33510.0;""
67;27;33507.0;"Medium"
67;28;33683.0;"Low"
67;29;34823.0;"High"
67;30;36134.0;"Low"
67;31;38015.0;"Medium"
67;32;37619.0;"Low"
67;33;37286.0;"Medium"
67;34;38320.0;"Low"
67;35;38449.0;"Medium"
67;36;38201.0;"High"
67;37;38603.0;"Medium"
67;38;40051.0;"Medium"
67;39;41301.0;"Low"
67;40;41403.0;"High"
67;41;42778.0;"High"
67;42;43507.0;"Medium"
67;43;44817.0;"Medium"
67;44;45283.0;""
67;45;46546.0;"Low"
67;46;47451.0;"High"
67;47;47820.0;"High"
67;48;48504.0;"High"
67;49;48252.0;"Medium"
67;50;48728.0;"High"
67;51;49100.0;"Medium"
67;52;49642.0;"Medium"
67;53;51370.0;"Low"
67;54;52166.0;"Low"
67;55;53838.0;"Medium"
67;56;54369.0;"Low"
67;57;55215.0;"Medium"
67;58;56608.0;""
67;59;56250.0;"Medium"
67;60;55774.0;"High"
68;1;10825.0;"Medium"
68;2;11761.0;"Medium"
68;3;12063.0;"High"
68;4;12407.0;"Low"
68;5;13960.0;"Low"
68;6;15414.0;"Low"
68;7;16433.0;"Low"
68;8;17482.0;"Medium"
68;9;17147.0;"Medium"
68;10;16782.0;"Medium"
68;11;18514.0;"Low"
68;12;18083.0;"Low"
68;13;18818.0;"High"
68;14;20650.0;"Low"
68;15;22452.0;"Low"
68;16;23295.0;"Low"
68;17;22898.0;"High"
68;18;22909.0;"Medium"
68;19;24426.0;"Medium"
68;20;26007.0;""
68;21;25907.0;"Medium"
68;22;26224.0;"Low"
68;23;26554.0;"Low"
68;24;28162.0;"Medium"
68;25;30037.0;"Low"
68;26;31547.0;"Low"
68;27;33032.0;"High"
68;28;33213.0;""
68;29;33690.0;"Low"
68;30;34407.0;"High"
68;31;35333.0;"Medium"
68;32;37224.0;"High"
68;33;36786.0;"Low"
68;34;38208.0;"Medium"
68;35;40156.0;"Medium"
68;36;39748.0;"Medium"
68;37;40460.0;"Medium"
68;38;42211.0;"Low"
68;39;43761.0;"Low"
68;40;44533.0;"Medium"
68;41;46012.0;"Medium"
68;42;46886.0;"High"
68;43;46502.0;"Medium"
68;44;46320.0;"High"
68;45;45854.0;"Low"
68;46;46495.0;"Low"
68;47;46588.0;"Medium"
68;48;47156.0;"High"
68;49;48647.0;"Low"
68;50;49573.0;"Low"
68;51;51186.0;"Low"
68;52;52137.0;"Low"
68;53;52293.0;"High"
68;54;52700.0;"Medium"
68;55;52741.0;"Medium"
68;56;53819.0;"Low"
68;57;54399.0;"Medium"
68;58;54289.0;"Low"
68;59;53817.0;"Medium"
68;60;55708.0;"Medium"
69;1;2479.0;"High"
69;2;2884.0;"Low"
69;3;4259.0;"Medium"
69;4;6093.0;"High"
69;5;6438.0;""
69;6;8094.0;"High"
69;7;8728.0;"High"
69;8;8330.0;"High"
69;9;8959.0;"Medium"
69;10;9566.0;"Medium"
69;11;9988.0;"High"
69;12;11971.0;"Medium"
69;13;12071.0;"Medium"
69;14;13106.0;"High"
69;15;14733.0;"Medium"
69;16;15711.0;"Medium"
69;17;17076.0;"Low"
69;18;17210.0;"Medium"
69;19;19181.0;"Medium"
69;20;19573.0;"High"
69;21;20948.0;"Medium"
69;22;20552.0;"Medium"
69;23;21090.0;"Medium"
69;24;20822.0;"Low"
69;25;22684.0;"Medium"
69;26;22738.0;"Low"
69;27;24249.0;"High"
69;28;25111.0;"Medium"
69;29;24851.0;"Medium"
69;30;26299.0;"Low"
69;31;27525.0;"Low"
69;32;29384.0;"Medium"
69;33;30797.0;"High"
69;34;31816.0;"Medium"
69;35;33168.0;"High"
69;36;33642.0;"Medium"
69;37;35130.0;"Medium"
69;38;35136.0;"Medium"
69;39;36359.0;""
69;40;36163.0;"Medium"
69;41;37215.0;"Medium"
69;42;36914.0;"Low"
69;43;36445.0;"High"
69;44;37116.0;"Medium"
69;45;37849.0;"High"
69;46;39607.0;"Medium"
69;47;39816.0;"Medium"
69;48;39912.0;"Medium"
69;49;39815.0;"Medium"
69;50;40077.0;"Medium"
69;51;39931.0;"Low"
69;52;39586.0;"Low"
69;53;39354.0;"Medium"
69;54;41111.0;"Low"
69;55;42527.0;"Medium"
69;56;42691.0;"Low"
69;57;42213.0;"High"
69;58;42651.0;"Medium"
69;59;44522.0;"Medium"
69;60;45940.0;"Low"
70;1;5395.0;"Medium"
70;2;5523.0;"Medium"
70;3;5232.0;"Low"
70;4;6363.0;"High"
70;5;6891.0;"High"
70;6;7423.0;"Low"
70;7;7244.0;"High"
70;8;7242.0;"Low"
70;9;7143.0;"Medium"
70;10;7422.0;"Low"
70;11;7228.0;"Low"
70;12;8208.0;"Low"
70;13;9920.0;"Low"
70;14;11771.0;"Low"
70;15;13481.0;"High"
70;16;13100.0;"Medium"
70;17;12981.0;"High"
70;18;12513.0;"High"
70;19;12206.0;"Low"
70;20;14135.0;"Medium"
70;21;14911.0;"High"
70;22;15198.0;"Medium"
70;23;15427.0;"High"
70;24;16027.0;"Medium"
70;25;17870.0;"Medium"
70;26;18235.0;"High"
70;27;19383.0;"Medium"
70;28;21316.0;"High"
70;29;21460.0;"High"
70;30;21778.0;"Medium"
70;31;21724.0;"Medium"
70;32;22593.0;"Medium"
70;33;24160.0;"High"
70;34;25468.0;"Low"
70;35;26885.0;"Low"
70;36;26891.0;"Medium"
70;37;28836.0;"Medium"
70;38;29975.0;"Medium"
70;39;30267.0;"Medium"
70;40;31917.0;"Medium"
70;41;32905.0;"High"
70;42;33439.0;"Low"
70;43;34107.0;"High"
70;44;34114.0;"High"
70;45;35918.0;"Low"
70;46;36899.0;"Medium"
70;47;37531.0;"High"
70;48;39125.0;"High"
70;49;39649.0;"Medium"
70;50;39488.0;"Medium"
70;51;39606.0;"Low"
70;52;39243.0;"High"
70;53;40459.0;"Low"
70;54;41288.0;"High"
70;55;41381.0;"Medium"
70;56;42107.0;"Medium"
70;57;42900.0;"Low"
70;58;43932.0;"Low"
70;59;45418.0;"Medium"
70;60;45845.0;"High"
71;1;5841.0;"Low"
71;2;6741.0;"Low"
71;3;8693.0;"Low"
71;4;9975.0;"Medium"
71;5;11037.0;"Low"
71;6;11238.0;"High"
71;7;12310.0;"Medium"
71;8;13390.0;"Low"
71;9;15275.0;"High"
71;10;16204.0;""
71;11;17930.0;"Medium"
71;12;19465.0;"High"
71;13;20271.0;"Medium"
71;14;21875.0;"High"
71;15;22367.0;"Low"
71;16;23106.0;"Medium"
71;17;24637.0;"High"
71;18;26554.0;"High"
71;19;26471.0;"Medium"
71;20;27215.0;"Medium"
71;21;29014.0;"Low"
71;22;28875.0;"High"
71;23;28491.0;"High"
71;24;29509.0;"Medium"
71;25;30736.0;"Low"
71;26;31668.0;"High"
71;27;32146.0;"High"
71;28;32602.0;"Low"
71;29;33035.0;"High"
71;30;33673.0;"High"
71;31;34790.0;"High"
71;32;35241.0;"Medium"
71;33;35300.0;"Medium"
71;34;36960.0;"Low"
71;35;37357.0;"Low"
71;36;38285.0;"Low"
71;37;39130.0;"Medium"
71;38;40558.0;"Low"
71;39;42408.0;"Low"
71;40;43430.0;"Low"
71;41;43819.0;"Low"
71;42;43833.0;"Low"
71;43;45071.0;"Medium"
71;44;45235.0;"Medium"
71;45;44822.0;"Medium"
71;46;45435.0;"Low"
71;47;45373.0;"Low"
71;48;45703.0;"Medium"
71;49;45575.0;"Medium"
71;50;47356.0;"High"
71;51;47152.0;"Medium"
71;52;48132.0;"Medium"
71;53;48170.0;"Medium"
71;54;49570.0;"Medium"
71;55;51552.0;"Medium"
71;56;52621.0;"Medium"
71;57;53829.0;"Low"
71;58;55099.0;"High"
71;59;55533.0;"Low"
71;60;57502.0;"Medium"
72;1;9275.0;"Low"
72;2;10687.0;"Low"
72;3;10258.0;"Low"
72;4;11665.0;"High"
72;5;11736.0;"High"
72;6;13208.0;"Medium"
72;7;13455.0;"Medium"
72;8;13996.0;"Low"
72;9;14429.0;"High"
72;10;15585.0;"High"
72;11;15159.0;"Medium"
72;12;14887.0;"Medium"
72;13;15952.0;"Medium"
72;14;15689.0;"Medium"
72;15;16898.0;"Low"
72;16;18447.0;"Medium"
72;17;17984.0;"Low"
72;18;19564.0;"High"
72;19;20040.0;"High"
72;20;21944.0;"High"
72;21;21501.0;"High"
72;22;22625.0;""
72;23;24229.0;"Low"
72;24;25486.0;"Medium"
72;25;27385.0;"Medium"
72;26;29252.0;"Medium"
72;27;29150.0;"Medium"
72;28;30239.0;"Medium"
72;29;30122.0;""
72;30;30179.0;"Medium"
72;31;31357.0;"Medium"
