"employee_key";"date_key";"employee_contrib_rate";"employee_contrib_amount";"employer_match_amount";"plan_enrolled_flag"
39;39;3.797;204.1;161.28;"Yes"
39;40;3.797;204.1;161.28;"Yes"
39;41;3.797;204.1;161.28;"Yes"
39;42;3.797;204.1;161.28;"Yes"
39;43;3.797;204.1;161.28;"Yes"
39;44;3.797;-204.1;161.28;"Yes"
39;45;3.797;204.1;161.28;"Yes"
39;46;3.797;204.1;161.28;"Yes"
39;47;3.797;204.1;161.28;"Yes"
39;48;3.797;204.1;161.28;"No"
39;49;3.797;204.1;161.28;"Yes"
39;50;3.797;204.1;161.28;"Yes"
39;51;3.797;204.1;161.28;"Yes"
39;52;3.797;204.1;161.28;"Yes"
39;53;3.797;204.1;161.28;"Yes"
39;54;3.797;204.1;161.28;"Yes"
39;55;3.797;204.1;161.28;"Yes"
39;56;3.797;204.1;161.28;"Yes"
39;57;3.797;204.1;161.28;"Yes"
39;58;3.797;204.1;161.28;"No"
39;59;3.797;204.1;161.28;"Yes"
39;60;3.797;204.1;161.28;"Yes"
40;1;7.301;142.45;58.53;"Yes"
40;2;7.301;142.45;58.53;"No"
40;3;7.301;142.45;58.53;"Yes"
40;4;7.301;-142.45;58.53;"Yes"
40;5;7.301;142.45;58.53;"Yes"
40;6;7.301;142.45;58.53;"Yes"
40;7;7.301;142.45;58.53;"Yes"
40;8;7.301;142.45;58.53;"Yes"
40;9;7.301;142.45;58.53;"Yes"
40;10;7.301;142.45;58.53;"Yes"
40;11;7.301;142.45;58.53;"Yes"
40;12;7.301;142.45;58.53;"Yes"
40;13;7.301;142.45;58.53;"No"
40;14;7.301;142.45;58.53;"Yes"
40;15;7.301;142.45;58.53;"No"
40;16;7.301;142.45;58.53;"Yes"
40;17;7.301;142.45;58.53;"Yes"
40;18;7.301;142.45;58.53;"Yes"
40;19;7.301;142.45;58.53;"Yes"
40;20;7.301;142.45;58.53;"Yes"
40;21;7.301;142.45;58.53;"Yes"
40;22;7.301;142.45;58.53;"Yes"
40;23;7.301;142.45;58.53;"Yes"
40;24;7.301;142.45;58.53;"Yes"
40;25;7.301;142.45;58.53;"Yes"
40;26;7.301;142.45;58.53;"Yes"
40;27;7.301;142.45;58.53;"Yes"
40;28;7.301;142.45;58.53;"Yes"
40;29;7.301;142.45;58.53;"Yes"
40;30;7.301;142.45;58.53;"Yes"
40;31;7.301;142.45;58.53;"Yes"
40;32;7.301;142.45;58.53;"No"
40;33;7.301;142.45;58.53;"Yes"
40;34;7.301;142.45;58.53;"Yes"
40;35;7.301;142.45;58.53;"Yes"
40;36;7.301;142.45;58.53;"Yes"
40;37;7.301;142.45;58.53;"Yes"
40;38;7.301;142.45;58.53;"Yes"
40;39;7.301;142.45;58.53;"No"
40;40;7.301;142.45;58.53;"Yes"
40;41;7.301;142.45;58.53;"Yes"
40;42;7.301;142.45;58.53;"Yes"
40;43;7.301;142.45;58.53;"Yes"
40;44;7.301;142.45;58.53;"Yes"
40;45;7.301;142.45;58.53;"No"
40;46;7.301;-142.45;58.53;"Yes"
40;47;7.301;142.45;58.53;"Yes"
40;48;7.301;142.45;58.53;"Yes"
40;49;7.301;142.45;58.53;"Yes"
40;50;7.301;-142.45;58.53;"Yes"
40;51;7.301;142.45;58.53;"Yes"
40;52;7.301;142.45;58.53;"Yes"
40;53;7.301;142.45;58.53;"Yes"
40;54;7.301;142.45;58.53;"Yes"
40;55;7.301;142.45;58.53;"Yes"
40;56;7.301;142.45;58.53;"No"
40;57;7.301;142.45;58.53;"Yes"
40;58;7.301;142.45;58.53;"Yes"
40;59;7.301;142.45;58.53;"Yes"
40;60;7.301;142.45;58.53;"No"
41;1;6.852;160.4;70.23;"Yes"
41;2;6.852;160.4;70.23;"Yes"
41;3;6.852;160.4;70.23;"Yes"
41;4;6.852;160.4;70.23;"Yes"
41;5;6.852;160.4;70.23;"Yes"
41;6;6.852;160.4;70.23;"Yes"
41;7;6.852;160.4;70.23;"No"
41;8;6.852;160.4;70.23;"Yes"
41;9;6.852;160.4;70.23;"Yes"
41;10;6.852;160.4;70.23;"Yes"
41;11;6.852;160.4;70.23;"Yes"
41;12;6.852;160.4;70.23;"Yes"
41;13;6.852;160.4;70.23;"Yes"
41;14;6.852;160.4;70.23;"Yes"
41;15;6.852;160.4;70.23;"Yes"
41;16;6.852;160.4;70.23;"Yes"
41;17;6.852;160.4;70.23;"Yes"
41;18;6.852;160.4;70.23;"No"
41;19;6.852;160.4;70.23;"Yes"
41;20;6.852;160.4;70.23;"Yes"
41;21;6.852;160.4;70.23;"Yes"
41;22;6.852;160.4;70.23;"Yes"
41;23;6.852;160.4;70.23;"Yes"
41;24;6.852;160.4;70.23;"Yes"
41;25;6.852;160.4;70.23;"No"
41;26;6.852;160.4;70.23;"Yes"
41;27;6.852;160.4;70.23;"No"
41;28;6.852;160.4;70.23;"Yes"
41;29;6.852;160.4;70.23;"No"
41;30;6.852;160.4;70.23;"Yes"
41;31;6.852;160.4;70.23;"Yes"
41;32;6.852;160.4;70.23;"No"
41;33;6.852;160.4;70.23;"Yes"
41;34;6.852;160.4;70.23;"No"
41;35;6.852;160.4;70.23;"Yes"
41;36;6.852;160.4;70.23;"Yes"
41;37;6.852;160.4;70.23;"Yes"
41;38;6.852;160.4;70.23;"Yes"
41;39;6.852;160.4;70.23;"Yes"
41;40;6.852;160.4;70.23;"Yes"
41;41;6.852;160.4;70.23;"Yes"
41;42;6.852;160.4;70.23;"Yes"
41;43;6.852;160.4;70.23;"Yes"
41;44;6.852;160.4;70.23;"Yes"
41;45;6.852;160.4;70.23;"Yes"
41;46;6.852;160.4;70.23;"Yes"
41;47;6.852;160.4;70.23;"No"
41;48;6.852;160.4;70.23;"No"
41;49;6.852;160.4;70.23;"Yes"
41;50;6.852;160.4;70.23;"No"
41;51;6.852;160.4;70.23;"Yes"
41;52;6.852;160.4;70.23;"Yes"
41;53;6.852;160.4;70.23;"Yes"
41;54;6.852;160.4;70.23;"Yes"
41;55;6.852;160.4;70.23;"Yes"
41;56;6.852;160.4;70.23;"Yes"
41;57;6.852;160.4;70.23;"Yes"
41;58;6.852;160.4;70.23;"Yes"
41;59;6.852;160.4;70.23;"Yes"
41;60;6.852;160.4;70.23;"Yes"
42;1;8.723;200.01;68.79;"No"
42;2;8.723;200.01;68.79;"Yes"
42;3;8.723;200.01;68.79;"Yes"
42;4;8.723;200.01;68.79;"Yes"
42;5;8.723;200.01;68.79;"Yes"
42;6;8.723;200.01;68.79;"Yes"
42;7;8.723;200.01;68.79;"Yes"
42;8;8.723;200.01;68.79;"Yes"
42;9;8.723;200.01;68.79;"No"
42;10;8.723;200.01;68.79;"Yes"
42;11;8.723;200.01;68.79;"Yes"
42;12;8.723;200.01;68.79;"Yes"
42;13;8.723;200.01;68.79;"No"
42;14;8.723;200.01;68.79;"Yes"
42;15;8.723;200.01;68.79;"Yes"
42;16;8.723;200.01;68.79;"Yes"
42;17;8.723;200.01;68.79;"No"
42;18;8.723;200.01;68.79;"Yes"
42;19;8.723;-200.01;68.79;"Yes"
42;20;8.723;200.01;68.79;"Yes"
42;21;8.723;200.01;68.79;"No"
42;22;8.723;200.01;68.79;"Yes"
42;23;8.723;200.01;68.79;"Yes"
42;24;8.723;200.01;68.79;"Yes"
42;25;8.723;200.01;68.79;"No"
42;26;8.723;200.01;68.79;"Yes"
42;27;8.723;200.01;68.79;"Yes"
42;28;8.723;200.01;68.79;"No"
42;29;8.723;200.01;68.79;"No"
42;30;8.723;200.01;68.79;"No"
42;31;8.723;200.01;68.79;"Yes"
42;32;8.723;200.01;68.79;"Yes"
42;33;8.723;200.01;68.79;"Yes"
42;34;8.723;200.01;68.79;"Yes"
42;35;8.723;200.01;68.79;"Yes"
42;36;8.723;200.01;68.79;"Yes"
42;37;8.723;200.01;68.79;"Yes"
42;38;8.723;200.01;68.79;"Yes"
42;39;8.723;200.01;68.79;"No"
42;40;8.723;200.01;68.79;"Yes"
42;41;8.723;200.01;68.79;"Yes"
42;42;8.723;200.01;68.79;"Yes"
42;43;8.723;200.01;68.79;"Yes"
42;44;8.723;200.01;68.79;"Yes"
43;1;3.019;263.4;261.78;"Yes"
43;2;3.019;263.4;261.78;"Yes"
43;3;3.019;263.4;261.78;"Yes"
43;4;3.019;263.4;261.78;"Yes"
43;5;3.019;263.4;261.78;"Yes"
43;6;3.019;263.4;261.78;"Yes"
43;7;3.019;263.4;261.78;"Yes"
43;8;3.019;263.4;261.78;"Yes"
43;9;3.019;263.4;261.78;"Yes"
43;10;3.019;263.4;261.78;"Yes"
43;11;3.019;263.4;261.78;"Yes"
43;12;3.019;263.4;261.78;"Yes"
43;13;3.019;263.4;261.78;"Yes"
43;14;3.019;263.4;261.78;"Yes"
43;15;3.019;263.4;261.78;"No"
43;16;3.019;263.4;261.78;"No"
43;17;3.019;263.4;261.78;"Yes"
43;18;3.019;263.4;261.78;"Yes"
43;19;3.019;263.4;261.78;"Yes"
43;20;3.019;-263.4;261.78;"Yes"
43;21;3.019;263.4;261.78;"Yes"
43;22;3.019;263.4;261.78;"Yes"
43;23;3.019;263.4;261.78;"Yes"
43;24;3.019;263.4;261.78;"Yes"
43;25;3.019;263.4;261.78;"Yes"
43;26;3.019;263.4;261.78;"No"
43;27;3.019;263.4;261.78;"Yes"
43;28;3.019;263.4;261.78;"Yes"
43;29;3.019;263.4;261.78;"Yes"
43;30;3.019;-263.4;261.78;"Yes"
43;31;3.019;263.4;261.78;"No"
43;32;3.019;263.4;261.78;"Yes"
43;33;3.019;263.4;261.78;"Yes"
43;34;3.019;263.4;261.78;"Yes"
43;35;3.019;263.4;261.78;"Yes"
43;36;3.019;263.4;261.78;"No"
43;37;3.019;-263.4;261.78;"Yes"
43;38;3.019;263.4;261.78;"Yes"
43;39;3.019;263.4;261.78;"Yes"
43;40;3.019;263.4;261.78;"Yes"
43;41;3.019;263.4;261.78;"Yes"
43;42;3.019;263.4;261.78;"No"
43;43;3.019;263.4;261.78;"Yes"
43;44;3.019;263.4;261.78;"Yes"
43;45;3.019;263.4;261.78;"Yes"
43;46;3.019;263.4;261.78;"Yes"
43;47;3.019;263.4;261.78;"Yes"
43;48;3.019;-263.4;261.78;"Yes"
43;49;3.019;263.4;261.78;"Yes"
43;50;3.019;263.4;261.78;"No"
43;51;3.019;263.4;261.78;"Yes"
43;52;3.019;263.4;261.78;"Yes"
43;53;3.019;263.4;261.78;"Yes"
43;54;3.019;263.4;261.78;"Yes"
43;55;3.019;263.4;261.78;"Yes"
43;56;3.019;263.4;261.78;"Yes"
43;57;3.019;263.4;261.78;"Yes"
43;58;3.019;263.4;261.78;"No"
43;59;3.019;263.4;261.78;"Yes"
43;60;3.019;-263.4;261.78;"Yes"
44;1;8.213;329.42;120.33;"Yes"
44;2;8.213;329.42;120.33;"Yes"
44;3;8.213;-329.42;120.33;"Yes"
44;4;8.213;329.42;120.33;"Yes"
44;5;8.213;329.42;120.33;"Yes"
44;6;8.213;329.42;120.33;"Yes"
44;7;8.213;329.42;120.33;"No"
44;8;8.213;329.42;120.33;"Yes"
44;9;8.213;329.42;120.33;"Yes"
44;10;8.213;329.42;120.33;"Yes"
44;11;8.213;329.42;120.33;"Yes"
44;12;8.213;329.42;120.33;"Yes"
44;13;8.213;329.42;120.33;"Yes"
44;14;8.213;329.42;120.33;"Yes"
44;15;8.213;329.42;120.33;"Yes"
44;16;8.213;329.42;120.33;"Yes"
44;17;8.213;329.42;120.33;"Yes"
44;18;8.213;329.42;120.33;"Yes"
44;19;8.213;329.42;120.33;"No"
44;20;8.213;329.42;120.33;"Yes"
44;21;8.213;329.42;120.33;"Yes"
44;22;8.213;329.42;120.33;"Yes"
44;23;8.213;329.42;120.33;"Yes"
44;24;8.213;329.42;120.33;"Yes"
44;25;8.213;329.42;120.33;"Yes"
44;26;8.213;329.42;120.33;"Yes"
44;27;8.213;329.42;120.33;"No"
44;28;8.213;329.42;120.33;"Yes"
44;29;8.213;329.42;120.33;"No"
44;30;8.213;329.42;120.33;"Yes"
44;31;8.213;329.42;120.33;"Yes"
44;32;8.213;329.42;120.33;"Yes"
44;33;8.213;329.42;120.33;"Yes"
44;34;8.213;329.42;120.33;"No"
44;35;8.213;329.42;120.33;"Yes"
44;36;8.213;329.42;120.33;"Yes"
44;37;8.213;329.42;120.33;"Yes"
44;38;8.213;329.42;120.33;"Yes"
44;39;8.213;329.42;120.33;"Yes"
44;40;8.213;329.42;120.33;"Yes"
44;41;8.213;329.42;120.33;"Yes"
44;42;8.213;329.42;120.33;"Yes"
44;43;8.213;329.42;120.33;"Yes"
44;44;8.213;329.42;120.33;"No"
44;45;8.213;329.42;120.33;"Yes"
44;46;8.213;329.42;120.33;"Yes"
44;47;8.213;-329.42;120.33;"Yes"
44;48;8.213;329.42;120.33;"Yes"
44;49;8.213;329.42;120.33;"Yes"
44;50;8.213;329.42;120.33;"Yes"
44;51;8.213;329.42;120.33;"Yes"
44;52;8.213;329.42;120.33;"Yes"
44;53;8.213;329.42;120.33;"No"
44;54;8.213;329.42;120.33;"Yes"
44;55;8.213;329.42;120.33;"Yes"
44;56;8.213;329.42;120.33;"Yes"
44;57;8.213;329.42;120.33;"Yes"
44;58;8.213;329.42;120.33;"Yes"
44;59;8.213;329.42;120.33;"Yes"
44;60;8.213;329.42;120.33;"Yes"
45;1;3.5;683.99;586.35;"Yes"
45;2;3.5;683.99;586.35;"Yes"
45;3;3.5;683.99;586.35;"Yes"
45;4;3.5;683.99;586.35;"Yes"
45;5;3.5;683.99;586.35;"Yes"
45;6;3.5;683.99;586.35;"Yes"
46;1;6.388;291.82;137.04;"Yes"
46;2;6.388;291.82;137.04;"Yes"
46;3;6.388;291.82;137.04;"Yes"
46;4;6.388;291.82;137.04;"No"
46;5;6.388;291.82;137.04;"Yes"
46;6;6.388;291.82;137.04;"Yes"
46;7;6.388;291.82;137.04;"Yes"
46;8;6.388;291.82;137.04;"Yes"
46;9;6.388;291.82;137.04;"No"
46;10;6.388;291.82;137.04;"Yes"
46;11;6.388;291.82;137.04;"Yes"
46;12;6.388;291.82;137.04;"Yes"
46;13;6.388;291.82;137.04;"No"
46;14;6.388;291.82;137.04;"Yes"
46;15;6.388;291.82;137.04;"Yes"
46;16;6.388;291.82;137.04;"Yes"
46;17;6.388;291.82;137.04;"Yes"
46;18;6.388;291.82;137.04;"Yes"
46;19;6.388;291.82;137.04;"Yes"
46;20;6.388;291.82;137.04;"Yes"
46;21;6.388;291.82;137.04;"No"
46;22;6.388;291.82;137.04;"Yes"
46;23;6.388;291.82;137.04;"Yes"
46;24;6.388;291.82;137.04;"No"
46;25;6.388;291.82;137.04;"Yes"
46;26;6.388;291.82;137.04;"Yes"
46;27;6.388;291.82;137.04;"Yes"
46;28;6.388;291.82;137.04;"Yes"
46;29;6.388;291.82;137.04;"Yes"
46;30;6.388;291.82;137.04;"Yes"
46;31;6.388;291.82;137.04;"Yes"
46;32;6.388;291.82;137.04;"Yes"
46;33;6.388;291.82;137.04;"Yes"
46;34;6.388;291.82;137.04;"Yes"
46;35;6.388;291.82;137.04;"Yes"
46;36;6.388;291.82;137.04;"Yes"
46;37;6.388;291.82;137.04;"No"
46;38;6.388;291.82;137.04;"Yes"
46;39;6.388;291.82;137.04;"Yes"
46;40;6.388;291.82;137.04;"Yes"
46;41;6.388;291.82;137.04;"Yes"
46;42;6.388;291.82;137.04;"Yes"
46;43;6.388;291.82;137.04;"No"
46;44;6.388;291.82;137.04;"Yes"
46;45;6.388;291.82;137.04;"Yes"
46;46;6.388;291.82;137.04;"No"
46;47;6.388;291.82;137.04;"No"
46;48;6.388;291.82;137.04;"Yes"
46;49;6.388;291.82;137.04;"Yes"
46;50;6.388;291.82;137.04;"No"
46;51;6.388;291.82;137.04;"Yes"
46;52;6.388;291.82;137.04;"No"
46;53;6.388;291.82;137.04;"Yes"
46;54;6.388;-291.82;137.04;"Yes"
46;55;6.388;291.82;137.04;"Yes"
46;56;6.388;291.82;137.04;"Yes"
46;57;6.388;291.82;137.04;"No"
46;58;6.388;291.82;137.04;"Yes"
46;59;6.388;291.82;137.04;"No"
46;60;6.388;291.82;137.04;"Yes"
47;1;3.423;103.44;90.66;"Yes"
47;2;3.423;103.44;90.66;"Yes"
47;3;3.423;103.44;90.66;"Yes"
47;4;3.423;103.44;90.66;"Yes"
47;5;3.423;103.44;90.66;"Yes"
47;6;3.423;103.44;90.66;"Yes"
47;7;3.423;103.44;90.66;"Yes"
47;8;3.423;103.44;90.66;"Yes"
47;9;3.423;103.44;90.66;"Yes"
47;10;3.423;103.44;90.66;"Yes"
47;11;3.423;103.44;90.66;"Yes"
47;12;3.423;103.44;90.66;"Yes"
47;13;3.423;103.44;90.66;"Yes"
47;14;3.423;103.44;90.66;"Yes"
47;15;3.423;103.44;90.66;"Yes"
47;16;3.423;103.44;90.66;"Yes"
47;17;3.423;103.44;90.66;"Yes"
47;18;3.423;103.44;90.66;"Yes"
47;19;3.423;103.44;90.66;"Yes"
47;20;3.423;103.44;90.66;"No"
47;21;3.423;103.44;90.66;"No"
47;22;3.423;103.44;90.66;"Yes"
47;23;3.423;103.44;90.66;"Yes"
47;24;3.423;103.44;90.66;"Yes"
47;25;3.423;103.44;90.66;"Yes"
47;26;3.423;103.44;90.66;"Yes"
47;27;3.423;103.44;90.66;"Yes"
47;28;3.423;103.44;90.66;"Yes"
47;29;3.423;103.44;90.66;"Yes"
47;30;3.423;103.44;90.66;"Yes"
47;31;3.423;103.44;90.66;"Yes"
47;32;3.423;103.44;90.66;"Yes"
47;33;3.423;103.44;90.66;"Yes"
47;34;3.423;103.44;90.66;"No"
47;35;3.423;-103.44;90.66;"Yes"
47;36;3.423;103.44;90.66;"Yes"
47;37;3.423;103.44;90.66;"Yes"
47;38;3.423;103.44;90.66;"Yes"
47;39;3.423;-103.44;90.66;"Yes"
47;40;3.423;103.44;90.66;"Yes"
47;41;3.423;103.44;90.66;"Yes"
47;42;3.423;103.44;90.66;"Yes"
47;43;3.423;103.44;90.66;"Yes"
47;44;3.423;103.44;90.66;"Yes"
47;45;3.423;103.44;90.66;"No"
47;46;3.423;103.44;90.66;"Yes"
47;47;3.423;103.44;90.66;"Yes"
47;48;3.423;103.44;90.66;"Yes"
47;49;3.423;103.44;90.66;"Yes"
47;50;3.423;103.44;90.66;"Yes"
47;51;3.423;103.44;90.66;"Yes"
47;52;3.423;103.44;90.66;"No"
47;53;3.423;103.44;90.66;"Yes"
47;54;3.423;103.44;90.66;"Yes"
47;55;3.423;103.44;90.66;"Yes"
47;56;3.423;103.44;90.66;"No"
47;57;3.423;103.44;90.66;"Yes"
47;58;3.423;103.44;90.66;"Yes"
47;59;3.423;103.44;90.66;"Yes"
47;60;3.423;103.44;90.66;"Yes"
48;1;5.855;337.94;173.16;"Yes"
48;2;5.855;337.94;173.16;"No"
48;3;5.855;337.94;173.16;"Yes"
48;4;5.855;337.94;173.16;"No"
48;5;5.855;337.94;173.16;"Yes"
48;6;5.855;337.94;173.16;"Yes"
48;7;5.855;337.94;173.16;"Yes"
48;8;5.855;337.94;173.16;"Yes"
48;9;5.855;337.94;173.16;"Yes"
48;10;5.855;337.94;173.16;"Yes"
48;11;5.855;337.94;173.16;"Yes"
48;12;5.855;337.94;173.16;"Yes"
48;13;5.855;337.94;173.16;"Yes"
48;14;5.855;337.94;173.16;"Yes"
48;15;5.855;-337.94;173.16;"Yes"
48;16;5.855;337.94;173.16;"Yes"
48;17;5.855;337.94;173.16;"Yes"
48;18;5.855;337.94;173.16;"Yes"
48;19;5.855;337.94;173.16;"No"
48;20;5.855;337.94;173.16;"No"
48;21;5.855;337.94;173.16;"Yes"
48;22;5.855;337.94;173.16;"No"
48;23;5.855;-337.94;173.16;"Yes"
48;24;5.855;337.94;173.16;"Yes"
48;25;5.855;337.94;173.16;"Yes"
48;26;5.855;337.94;173.16;"Yes"
48;27;5.855;337.94;173.16;"Yes"
48;28;5.855;337.94;173.16;"Yes"
48;29;5.855;337.94;173.16;"Yes"
48;30;5.855;337.94;173.16;"Yes"
48;31;5.855;-337.94;173.16;"No"
48;32;5.855;337.94;173.16;"Yes"
48;33;5.855;337.94;173.16;"Yes"
48;34;5.855;337.94;173.16;"Yes"
48;35;5.855;337.94;173.16;"Yes"
48;36;5.855;337.94;173.16;"Yes"
48;37;5.855;337.94;173.16;"No"
48;38;5.855;337.94;173.16;"Yes"
48;39;5.855;337.94;173.16;"Yes"
48;40;5.855;337.94;173.16;"Yes"
48;41;5.855;-337.94;173.16;"Yes"
48;42;5.855;337.94;173.16;"No"
48;43;5.855;337.94;173.16;"Yes"
48;44;5.855;337.94;173.16;"Yes"
48;45;5.855;-337.94;173.16;"No"
48;46;5.855;337.94;173.16;"Yes"
48;47;5.855;337.94;173.16;"Yes"
48;48;5.855;337.94;173.16;"Yes"
48;49;5.855;337.94;173.16;"Yes"
48;50;5.855;337.94;173.16;"Yes"
48;51;5.855;337.94;173.16;"Yes"
48;52;5.855;337.94;173.16;"Yes"
48;53;5.855;337.94;173.16;"Yes"
48;54;5.855;337.94;173.16;"Yes"
48;55;5.855;337.94;173.16;"Yes"
48;56;5.855;337.94;173.16;"Yes"
48;57;5.855;337.94;173.16;"Yes"
48;58;5.855;337.94;173.16;"Yes"
48;59;5.855;337.94;173.16;"No"
48;60;5.855;337.94;173.16;"No"
49;1;4.3;97.57;68.07;"Yes"
49;2;4.3;97.57;68.07;"Yes"
49;3;4.3;-97.57;68.07;"Yes"
49;4;4.3;97.57;68.07;"Yes"
49;5;4.3;97.57;68.07;"No"
49;6;4.3;97.57;68.07;"Yes"
49;7;4.3;97.57;68.07;"No"
49;8;4.3;97.57;68.07;"Yes"
49;9;4.3;97.57;68.07;"Yes"
49;10;4.3;97.57;68.07;"No"
49;11;4.3;97.57;68.07;"Yes"
49;12;4.3;97.57;68.07;"Yes"
49;13;4.3;97.57;68.07;"Yes"
49;14;4.3;97.57;68.07;"No"
49;15;4.3;97.57;68.07;"Yes"
49;16;4.3;97.57;68.07;"Yes"
49;17;4.3;97.57;68.07;"Yes"
49;18;4.3;97.57;68.07;"Yes"
49;19;4.3;97.57;68.07;"No"
49;20;4.3;97.57;68.07;"Yes"
49;21;4.3;97.57;68.07;"Yes"
49;22;4.3;97.57;68.07;"No"
49;23;4.3;97.57;68.07;"Yes"
49;24;4.3;97.57;68.07;"Yes"
49;25;4.3;97.57;68.07;"Yes"
49;26;4.3;97.57;68.07;"No"
49;27;4.3;97.57;68.07;"Yes"
49;28;4.3;97.57;68.07;"No"
49;29;4.3;97.57;68.07;"Yes"
49;30;4.3;97.57;68.07;"Yes"
49;31;4.3;97.57;68.07;"Yes"
49;32;4.3;-97.57;68.07;"Yes"
49;33;4.3;97.57;68.07;"Yes"
49;34;4.3;97.57;68.07;"Yes"
49;35;4.3;97.57;68.07;"Yes"
49;36;4.3;97.57;68.07;"Yes"
49;37;4.3;97.57;68.07;"Yes"
49;38;4.3;97.57;68.07;"Yes"
49;39;4.3;97.57;68.07;"Yes"
49;40;4.3;97.57;68.07;"Yes"
49;41;4.3;97.57;68.07;"Yes"
49;42;4.3;97.57;68.07;"Yes"
49;43;4.3;97.57;68.07;"Yes"
49;44;4.3;97.57;68.07;"Yes"
49;45;4.3;97.57;68.07;"Yes"
49;46;4.3;97.57;68.07;"Yes"
49;47;4.3;97.57;68.07;"Yes"
49;48;4.3;-97.57;68.07;"No"
49;49;4.3;97.57;68.07;"No"
49;50;4.3;97.57;68.07;"Yes"
49;51;4.3;97.57;68.07;"Yes"
49;52;4.3;97.57;68.07;"Yes"
49;53;4.3;97.57;68.07;"Yes"
49;54;4.3;97.57;68.07;"Yes"
49;55;4.3;97.57;68.07;"Yes"
49;56;4.3;97.57;68.07;"Yes"
49;57;4.3;97.57;68.07;"Yes"
49;58;4.3;97.57;68.07;"Yes"
49;59;4.3;97.57;68.07;"Yes"
49;60;4.3;97.57;68.07;"No"
50;1;1.732;93.22;93.22;"Yes"
50;2;1.732;93.22;93.22;"Yes"
50;3;1.732;93.22;93.22;"Yes"
50;4;1.732;93.22;93.22;"Yes"
50;5;1.732;93.22;93.22;"Yes"
50;6;1.732;93.22;93.22;"Yes"
50;7;1.732;93.22;93.22;"Yes"
50;8;1.732;93.22;93.22;"Yes"
50;9;1.732;93.22;93.22;"No"
50;10;1.732;93.22;93.22;"Yes"
50;11;1.732;93.22;93.22;"Yes"
50;12;1.732;93.22;93.22;"No"
50;13;1.732;93.22;93.22;"Yes"
50;14;1.732;93.22;93.22;"Yes"
50;15;1.732;93.22;93.22;"Yes"
50;16;1.732;93.22;93.22;"Yes"
50;17;1.732;93.22;93.22;"Yes"
50;18;1.732;93.22;93.22;"Yes"
50;19;1.732;93.22;93.22;"No"
50;20;1.732;93.22;93.22;"Yes"
50;21;1.732;93.22;93.22;"Yes"
50;22;1.732;93.22;93.22;"Yes"
50;23;1.732;93.22;93.22;"Yes"
50;24;1.732;93.22;93.22;"Yes"
50;25;1.732;93.22;93.22;"Yes"
50;26;1.732;93.22;93.22;"Yes"
50;27;1.732;-93.22;93.22;"Yes"
50;28;1.732;93.22;93.22;"No"
50;29;1.732;93.22;93.22;"Yes"
50;30;1.732;93.22;93.22;"Yes"
50;31;1.732;93.22;93.22;"Yes"
50;32;1.732;93.22;93.22;"Yes"
50;33;1.732;-93.22;93.22;"Yes"
50;34;1.732;93.22;93.22;"Yes"
50;35;1.732;93.22;93.22;"Yes"
50;36;1.732;93.22;93.22;"Yes"
50;37;1.732;93.22;93.22;"Yes"
50;38;1.732;93.22;93.22;"Yes"
50;39;1.732;93.22;93.22;"Yes"
50;40;1.732;93.22;93.22;"Yes"
50;41;1.732;-93.22;93.22;"Yes"
50;42;1.732;93.22;93.22;"Yes"
50;43;1.732;93.22;93.22;"Yes"
50;44;1.732;93.22;93.22;"Yes"
50;45;1.732;93.22;93.22;"Yes"
50;46;1.732;93.22;93.22;"Yes"
50;47;1.732;93.22;93.22;"Yes"
50;48;1.732;93.22;93.22;"Yes"
50;49;1.732;93.22;93.22;"No"
50;50;1.732;93.22;93.22;"No"
50;51;1.732;93.22;93.22;"Yes"
50;52;1.732;93.22;93.22;"Yes"
50;53;1.732;93.22;93.22;"Yes"
50;54;1.732;93.22;93.22;"Yes"
50;55;1.732;93.22;93.22;"No"
50;56;1.732;-93.22;93.22;"Yes"
50;57;1.732;93.22;93.22;"Yes"
50;58;1.732;93.22;93.22;"Yes"
51;1;2.809;96.67;96.67;"Yes"
51;2;2.809;96.67;96.67;"Yes"
51;3;2.809;96.67;96.67;"Yes"
51;4;2.809;96.67;96.67;"No"
51;5;2.809;96.67;96.67;"Yes"
51;6;2.809;96.67;96.67;"Yes"
51;7;2.809;96.67;96.67;"Yes"
51;8;2.809;96.67;96.67;"Yes"
51;9;2.809;96.67;96.67;"Yes"
51;10;2.809;96.67;96.67;"Yes"
51;11;2.809;96.67;96.67;"Yes"
51;12;2.809;-96.67;96.67;"Yes"
51;13;2.809;96.67;96.67;"Yes"
51;14;2.809;96.67;96.67;"No"
51;15;2.809;96.67;96.67;"Yes"
51;16;2.809;96.67;96.67;"No"
51;17;2.809;96.67;96.67;"No"
51;18;2.809;96.67;96.67;"Yes"
51;19;2.809;96.67;96.67;"Yes"
51;20;2.809;96.67;96.67;"No"
51;21;2.809;96.67;96.67;"Yes"
51;22;2.809;96.67;96.67;"Yes"
51;23;2.809;96.67;96.67;"Yes"
51;24;2.809;96.67;96.67;"Yes"
51;25;2.809;96.67;96.67;"Yes"
51;26;2.809;96.67;96.67;"No"
51;27;2.809;96.67;96.67;"Yes"
51;28;2.809;96.67;96.67;"Yes"
51;29;2.809;96.67;96.67;"Yes"
51;30;2.809;96.67;96.67;"Yes"
51;31;2.809;96.67;96.67;"Yes"
